date,state,contact_method,age_group,gender,scam_category,scam_type,amount_lost,reports,year,month,month_name,source
2025-04-01,South Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,6360.0,8,2025,4,April,NASC
2025-04-01,South Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,45350.0,9,2025,4,April,NASC
2025-04-01,South Australia,Online,65 and over,Male,Buying or selling,Shopping scams,1400.0,3,2025,4,April,NASC
2025-04-01,South Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,662.95,7,2025,4,April,NASC
2025-04-01,South Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,323.92,3,2025,4,April,NASC
2025-05-01,South Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,1600.5,7,2025,5,May,NASC
2025-05-01,South Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,237.0,4,2025,5,May,NASC
2025-05-01,South Australia,Online,65 and over,Male,Buying or selling,Shopping scams,8302.0,11,2025,5,May,NASC
2025-05-01,South Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,4167.0,6,2025,5,May,NASC
2025-06-01,South Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,1850.0,7,2025,6,June,NASC
2025-06-01,South Australia,Online,65 and over,Male,Buying or selling,Shopping scams,100.0,6,2025,6,June,NASC
2025-06-01,South Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,19098.0,5,2025,6,June,NASC
2025-06-01,South Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,407.13,10,2025,6,June,NASC
2025-06-01,South Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,1363.38,7,2025,6,June,NASC
2025-06-01,South Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,2801.8,6,2025,6,June,NASC
2025-07-01,South Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,3,2025,7,July,NASC
2025-07-01,South Australia,Online,65 and over,Male,Buying or selling,Shopping scams,721.97,6,2025,7,July,NASC
2025-07-01,South Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,1397.85,7,2025,7,July,NASC
2025-07-01,South Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,27854.23,7,2025,7,July,NASC
2025-07-01,South Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,2488.28,7,2025,7,July,NASC
2025-08-01,South Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,2546.32,6,2025,8,August,NASC
2025-08-01,South Australia,Online,65 and over,Male,Buying or selling,Shopping scams,1633.31,7,2025,8,August,NASC
2025-08-01,South Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,3509.0,5,2025,8,August,NASC
2025-08-01,South Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,4244.71,13,2025,8,August,NASC
2025-08-01,South Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,1011.0,4,2025,8,August,NASC
2025-08-01,South Australia,Online,Under 18,Male,Buying or selling,Shopping scams,70.0,2,2025,8,August,NASC
2025-08-01,South Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,1240.0,4,2025,8,August,NASC
2025-01-01,Outside of Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,1015.0,4,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,660.0,4,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,5588.0,4,2025,1,January,NASC
2025-02-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,241.24,3,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,4858.0,4,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,6120.0,3,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,13419.09,7,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,1,2025,2,February,NASC
2025-03-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,102879.41,9,2025,3,March,NASC
2025-03-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,2124.46,6,2025,3,March,NASC
2025-03-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,5094.0,3,2025,3,March,NASC
2025-03-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,869.56,4,2025,3,March,NASC
2025-04-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,155.49,3,2025,4,April,NASC
2025-04-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,99.0,5,2025,4,April,NASC
2025-04-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,0.0,1,2025,4,April,NASC
2025-05-01,Outside of Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,248.0,3,2025,5,May,NASC
2025-05-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,100.0,5,2025,5,May,NASC
2025-05-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,1800.0,4,2025,5,May,NASC
2025-05-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,426.67,5,2025,5,May,NASC
2025-05-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,125.5,4,2025,5,May,NASC
2025-06-01,Outside of Australia,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,2,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,1729.23,6,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,855.0,6,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,0.0,2,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,65 and over,Male,Buying or selling,Shopping scams,0.0,1,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,3,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,Under 18,Male,Buying or selling,Shopping scams,21.72,2,2025,6,June,NASC
2025-07-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,966.03,7,2025,7,July,NASC
2025-07-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,0.0,2,2025,7,July,NASC
2025-07-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,220.0,5,2025,7,July,NASC
2025-08-01,Outside of Australia,Online,25 - 34,Male,Buying or selling,Shopping scams,4015.39,7,2025,8,August,NASC
2025-08-01,Outside of Australia,Online,45 - 54,Male,Buying or selling,Shopping scams,17897.2,7,2025,8,August,NASC
2025-08-01,Outside of Australia,Online,35 - 44,Male,Buying or selling,Shopping scams,724.02,4,2025,8,August,NASC
2025-08-01,Outside of Australia,Online,18 - 24,Male,Buying or selling,Shopping scams,90.78,4,2025,8,August,NASC
2025-01-01,Outside of Australia,Online,45 - 54,Female,Buying or selling,Shopping scams,321.82,3,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,3987.56,4,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-01-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Shopping scams,9294.53,7,2025,1,January,NASC
2025-02-01,Outside of Australia,Online,45 - 54,Female,Buying or selling,Shopping scams,10082.25,4,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Shopping scams,75.0,2,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Shopping scams,0.0,3,2025,2,February,NASC
2025-02-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,937.26,4,2025,2,February,NASC
2025-03-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,66.0,5,2025,3,March,NASC
2025-03-01,Outside of Australia,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Shopping scams,394.0,2,2025,3,March,NASC
2025-04-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,291.97,4,2025,4,April,NASC
2025-04-01,Outside of Australia,Online,45 - 54,Female,Buying or selling,Shopping scams,0.0,1,2025,4,April,NASC
2025-04-01,Outside of Australia,Online,18 - 24,Female,Buying or selling,Shopping scams,3198.96,4,2025,4,April,NASC
2025-06-01,Outside of Australia,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Shopping scams,2.0,4,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,45 - 54,Female,Buying or selling,Shopping scams,0.0,2,2025,6,June,NASC
2025-06-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,79.99,3,2025,6,June,NASC
2025-07-01,Outside of Australia,Online,55 - 64,Female,Buying or selling,Shopping scams,101.0,2,2025,7,July,NASC
2025-07-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,463.74,4,2025,7,July,NASC
2025-08-01,Outside of Australia,Online,35 - 44,Female,Buying or selling,Shopping scams,60.0,2,2025,8,August,NASC
2025-08-01,Outside of Australia,Online,25 - 34,Female,Buying or selling,Shopping scams,0.0,2,2025,8,August,NASC
2025-04-01,Outside of Australia,Online,25 - 34,X (Indeterminate/Intersex/Unspecified),Buying or selling,Shopping scams,0.0,1,2025,4,April,NASC
2025-01-01,Australian Capital Territory,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,45 - 54,Female,Buying or selling,Shopping scams,71.95,2,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,1128.0,6,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,55 - 64,Female,Buying or selling,Shopping scams,100.0,2,2025,1,January,NASC
2025-02-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,0.0,2,2025,2,February,NASC
2025-02-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,9688.53,4,2025,2,February,NASC
2025-03-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,174.0,4,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,65 and over,Female,Buying or selling,Shopping scams,262.29,3,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,18 - 24,Female,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,4910.92,5,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,55 - 64,Female,Buying or selling,Shopping scams,430.75,4,2025,3,March,NASC
2025-04-01,Australian Capital Territory,Online,45 - 54,Female,Buying or selling,Shopping scams,0.0,1,2025,4,April,NASC
2025-04-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,59.95,2,2025,4,April,NASC
2025-05-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,1668.0,4,2025,5,May,NASC
2025-05-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,575.63,3,2025,5,May,NASC
2025-05-01,Australian Capital Territory,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,5,May,NASC
2025-06-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,825.76,8,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,0.0,2,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,6,June,NASC
2025-07-01,Australian Capital Territory,Online,45 - 54,Female,Buying or selling,Shopping scams,619.95,4,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Online,65 and over,Female,Buying or selling,Shopping scams,0.0,1,2025,7,July,NASC
2025-08-01,Australian Capital Territory,Online,25 - 34,Female,Buying or selling,Shopping scams,260.6,3,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Online,45 - 54,Female,Buying or selling,Shopping scams,229.0,3,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Online,35 - 44,Female,Buying or selling,Shopping scams,481.87,4,2025,8,August,NASC
2025-01-01,Australian Capital Territory,Online,35 - 44,Male,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,18 - 24,Male,Buying or selling,Shopping scams,956.36,3,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,55 - 64,Male,Buying or selling,Shopping scams,400.0,3,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-01-01,Australian Capital Territory,Online,65 and over,Male,Buying or selling,Shopping scams,299.0,2,2025,1,January,NASC
2025-02-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,1,2025,2,February,NASC
2025-02-01,Australian Capital Territory,Online,35 - 44,Male,Buying or selling,Shopping scams,310.79,4,2025,2,February,NASC
2025-02-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,13100.0,2,2025,2,February,NASC
2025-03-01,Australian Capital Territory,Online,65 and over,Male,Buying or selling,Shopping scams,0.0,2,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,508.87,3,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Australian Capital Territory,Online,18 - 24,Male,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-04-01,Australian Capital Territory,Online,35 - 44,Male,Buying or selling,Shopping scams,1300.0,3,2025,4,April,NASC
2025-04-01,Australian Capital Territory,Online,18 - 24,Male,Buying or selling,Shopping scams,1610.0,4,2025,4,April,NASC
2025-04-01,Australian Capital Territory,Online,65 and over,Male,Buying or selling,Shopping scams,259.0,2,2025,4,April,NASC
2025-05-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,4535.0,5,2025,5,May,NASC
2025-05-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,1773.14,5,2025,5,May,NASC
2025-05-01,Australian Capital Territory,Online,55 - 64,Male,Buying or selling,Shopping scams,719.0,2,2025,5,May,NASC
2025-06-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,144.15,3,2025,6,June,NASC
2025-06-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,950.0,3,2025,6,June,NASC
2025-07-01,Australian Capital Territory,Online,35 - 44,Male,Buying or selling,Shopping scams,2240.0,5,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,471.37,3,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,969.16,3,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Online,18 - 24,Male,Buying or selling,Shopping scams,0.0,1,2025,7,July,NASC
2025-07-01,Australian Capital Territory,Online,Under 18,Male,Buying or selling,Shopping scams,0.0,1,2025,7,July,NASC
2025-08-01,Australian Capital Territory,Online,25 - 34,Male,Buying or selling,Shopping scams,1237.06,5,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Online,35 - 44,Male,Buying or selling,Shopping scams,4202.0,8,2025,8,August,NASC
2025-08-01,Australian Capital Territory,Online,45 - 54,Male,Buying or selling,Shopping scams,400.0,2,2025,8,August,NASC
2025-01-01,Tasmania,Online,65 and over,Male,Buying or selling,Shopping scams,1242.18,6,2025,1,January,NASC
2025-01-01,Tasmania,Online,55 - 64,Male,Buying or selling,Shopping scams,5562.23,5,2025,1,January,NASC
2025-01-01,Tasmania,Online,18 - 24,Male,Buying or selling,Shopping scams,0.0,1,2025,1,January,NASC
2025-02-01,Tasmania,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,2,2025,2,February,NASC
2025-02-01,Tasmania,Online,45 - 54,Male,Buying or selling,Shopping scams,0.0,2,2025,2,February,NASC
2025-02-01,Tasmania,Online,Under 18,Male,Buying or selling,Shopping scams,0.0,1,2025,2,February,NASC
2025-02-01,Tasmania,Online,55 - 64,Male,Buying or selling,Shopping scams,2500.0,2,2025,2,February,NASC
2025-03-01,Tasmania,Online,55 - 64,Male,Buying or selling,Shopping scams,0.0,2,2025,3,March,NASC
2025-03-01,Tasmania,Online,35 - 44,Male,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Tasmania,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,1,2025,3,March,NASC
2025-03-01,Tasmania,Online,45 - 54,Male,Buying or selling,Shopping scams,1000.0,3,2025,3,March,NASC
2025-04-01,Tasmania,Online,45 - 54,Male,Buying or selling,Shopping scams,0.0,1,2025,4,April,NASC
2025-04-01,Tasmania,Online,35 - 44,Male,Buying or selling,Shopping scams,2877.61,6,2025,4,April,NASC
2025-05-01,Tasmania,Online,55 - 64,Male,Buying or selling,Shopping scams,98.91,2,2025,5,May,NASC
2025-06-01,Tasmania,Online,18 - 24,Male,Buying or selling,Shopping scams,0.0,1,2025,6,June,NASC
2025-06-01,Tasmania,Online,45 - 54,Male,Buying or selling,Shopping scams,335.9,2,2025,6,June,NASC
2025-06-01,Tasmania,Online,65 and over,Male,Buying or selling,Shopping scams,9850.0,3,2025,6,June,NASC
2025-06-01,Tasmania,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,1,2025,6,June,NASC
2025-07-01,Tasmania,Online,25 - 34,Male,Buying or selling,Shopping scams,0.0,1,2025,7,July,NASC
2025-07-01,Tasmania,Online,45 - 54,Male,Buying or selling,Shopping scams,0.0,1,2025,7,July,NASC
